着順,枠番,馬番,馬名,性齢,斤量,騎手,タイム,着差,ﾀｲﾑ指数タイム指数(通常)タイム指数マスター,ﾀｲﾑ指数Mタイム指数(通常)タイム指数マスター,ｽﾀｰﾄ指数,追走指数,上がり指数,通過,上り,単勝,人気,馬体重,調教ﾀｲﾑ,厩舎ｺﾒﾝﾄ,備考,調教師,馬主,賞金(万円),race_id
4,6,8,オールマイデイズ,牡3,56,レーン,2:04.5,1.3/4,**,,,,,9-9-8-5,37.2,3.0,1,490(-2),,,,[東]木村哲也,シルクレーシング,160.0,202306030709
5,5,5,マイネルビジョン,牡3,56,菅原明良,2:04.8,1.3/4,**,,,,,7-7-6-5,37.6,36.1,11,456(-2),,,,[東]高木登,サラブレッドクラブ・ラフィアン,107.0,202306030709
6,3,3,ボーンイングランデ,牡3,56,石川裕紀,2:04.9,3/4,**,,,,,12-12-12-12,37.0,23.6,9,468(+2),,,,[西]吉田直弘,グランデオーナーズ,,202306030709
7,2,2,イージーオンミー,牝3,54,石橋脩,2:05.0,クビ,**,,,,,4-4-3-2,38.4,8.7,5,426(-4),,,,[東]中舘英二,坂東牧場,,202306030709
8,7,10,ロゼル,牡3,56,杉原誠人,2:06.1,7,**,,,,,7-8-6-10,39.0,15.5,8,458(+2),,,,[東]大和田成,田中純一,,202306030709
9,5,6,インスタキング,牡3,56,横山武史,2:06.2,1/2,**,,,,,2-2-2-2,39.7,12.2,6,504(+6),,,,[東]蛯名正義,嶋田賢,,202306030709
10,4,4,ジュンフシナ,牡3,56,田辺裕信,2:06.7,3,**,,,,,1-1-1-1,40.5,7.6,4,470(-8),,,,[東]中舘英二,河合純二,,202306030709
11,7,9,レイフォール,牡3,56,永野猛蔵,2:07.7,6,**,,,,,3-3-3-8,41.0,146.2,12,462(-2),,,,[東]武藤善則,落合幸弘,,202306030709
12,8,11,ガレストロ,牡3,56,Ｍ．デム,2:07.9,1,**,,,,,6-6-8-10,40.6,5.3,2,490(-6),,,,[東]萩原清,金子真人ホールディングス,,202306030709
1,4,6,ガンダルフ,牡5,58,レーン,1:50.8,,**,,,,,7-6-4-4,37.1,4.5,2,490(+2),,,,[東]国枝栄,サンデーレーシング,"1,872.2",202306030710
2,3,5,マイネルクロンヌ,牡6,58,津村明秀,1:51.0,1,**,,,,,2-3-3-3,37.5,25.8,8,508(-6),,,,[東]青木孝文,サラブレッドクラブ・ラフィアン,749.2,202306030710
3,5,9,タイセイスラッガー,牡5,58,菅原明良,1:51.2,1,**,,,,,2-2-2-2,37.8,50.4,9,538(-8),,,,[東]高橋裕,田中成奉,464.6,202306030710
4,6,10,トラモント,セ6,58,北村宏司,1:51.3,3/4,**,,,,,13-13-13-11,37.0,16.1,6,504(-4),,,,[東]新開幸一,シルクレーシング,280.0,202306030710
5,8,15,レッドラパルマ,牡4,58,横山武史,1:51.4,クビ,**,,,,,7-6-8-8,37.4,4.5,3,494(-6),,,,[東]加藤征弘,東京ホースレーシング,184.0,202306030710
6,2,3,プラチナトレジャー,牡5,58,田辺裕信,1:51.4,クビ,**,,,,,12-9-9-6,37.3,15.0,5,482(+8),,,,[東]国枝栄,嶋田賢,,202306030710
7,3,4,カフェスペランツァ,牡6,58,吉田豊,1:51.6,1,**,,,,,15-15-13-8,37.3,245.1,14,520(0),,,,[東]中舘英二,西川恭子,,202306030710
8,7,12,オンザライン,牡5,58,石橋脩,1:51.7,1/2,**,,,,,9-9-9-8,37.6,8.5,4,456(0),,,,[東]大和田成,久保田定,,202306030710
9,6,11,グラスデスティーノ,牡6,58,木幡巧也,1:51.7,クビ,**,,,,,4-4-4-6,38.0,54.9,10,472(-4),,,,[東]牧光二,半沢,,202306030710
10,7,13,ホウオウルーレット,牡4,58,大野拓弥,1:51.8,1/2,**,,,,,13-13-13-11,37.5,2.5,1,496(+2),,,,[東]栗田徹,小笹芳央,,202306030710
11,1,1,エスシーヴィオラ,牝5,56,丸田恭介,1:51.9,1/2,**,,,,,1-1-1-1,38.5,175.7,13,484(+2),,,,[東]宗像義忠,工藤圭司,,202306030710
12,2,2,マーキュリーセブン,セ6,58,永野猛蔵,1:52.3,2.1/2,**,,,,,5-4-4-4,38.6,290.3,15,454(0),,,,[東]加藤和宏,ライオンレースホース,,202306030710
13,5,8,ヴェノム,牡5,58,武士沢友,1:52.9,3.1/2,**,,,,,9-9-9-11,38.8,123.5,12,526(-11),,,,[東]天間昭一,栗嶋豊明,,202306030710
14,8,14,スズカデレヤ,牡6,58,田中勝春,1:52.9,クビ,**,,,,,9-9-9-11,38.8,64.6,11,518(-10),,,,[西]大橋勇樹,永井啓弍,,202306030710
15,4,7,サトノスライヴ,牡6,58,Ｍ．デム,1:56.8,大,**,,,,,6-6-7-11,43.0,16.5,7,518(-2),,,,[東]上原佑紀,里見治,,202306030710
1,2,2,イロゴトシ,牡6,63,黒岩悠,4:54.1,,,,,,,5-5-1-1,13.8,17.1,6,474(+2),,,,[西]牧田和弥,内田玄祥,"6,635.7",202306030711
2,8,10,ミッキーメテオ,牡6,63,五十嵐雄,4:57.2,大,,,,,,3-3-5-3,14.0,4.3,2,516(+2),,,,[東]西田雄一,野田みづき,"2,610.2",202306030711
3,7,7,ダイシンクローバー,セ7,63,森一馬,4:57.5,1.1/2,,,,,,6-6-5-6,14.0,11.9,5,484(-2),,,,[西]安田隆行,大八木信行,"1,705.1",202306030711
4,7,8,テーオーソクラテス,牡6,63,小坂忠士,4:57.5,アタマ,,,,,,2-2-2-2,14.0,9.6,4,460(-2),,,,[西]奥村豊,小笹公也,990.0,202306030711
5,4,4,スマートアペックス,牡6,63,中村将之,4:57.9,2.1/2,,,,,,6-6-7-7,14.0,32.4,8,476(0),,,,[西]中村直也,大川徹,660.0,202306030711
6,1,1,ジューンベロシティ,牡5,63,西谷誠,4:59.0,7,,,,,,9-9-10-10,14.1,27.6,7,472(+2),,,,[西]武英智,吉川潤,,202306030711
7,5,5,ビレッジイーグル,牡6,63,大江原圭,4:59.7,4,,,,,,1-1-4-3,14.1,7.0,3,508(-10),,,,[東]竹内正洋,村山輝雄,,202306030711
8,6,6,エミーリオ,牡9,63,上野翔,4:59.8,クビ,,,,,,10-10-9-8,14.1,166.8,10,494(-2),,,,[東]田中剛,加藤誠,,202306030711
9,3,3,ニシノデイジー,牡7,63,石神深一,5:00.2,2.1/2,,,,,,3-3-3-5,14.1,1.8,1,504(+4),,,,[東]高木登,西山茂行,,202306030711
10,8,9,クリノオウジャ,牡7,63,難波剛健,5:02.3,大,,,,,,8-8-8-8,14.2,59.1,9,452(-4),,,,[西]高橋義忠,栗本守,,202306030711
1,8,12,ロードオブザチェコ,牡5,58,丸田恭介,1:09.5,,**,,,,,1-1,35.8,9.6,4,494(-4),,,,[東]石栗龍彦,谷脇智恵子,"1,580.8",202306030712
2,3,3,ブルーダイヤカフェ,牡6,58,大野拓弥,1:10.3,5,**,,,,,8-8,35.7,4.9,3,538(-4),,,,[東]和田勇介,西川恭子,628.8,202306030712
3,1,1,サザンエルフ,牝4,56,菅原明良,1:10.3,ハナ,**,,,,,4-4,36.2,3.1,1,462(-4),,,,[東]中川公成,多田賢司,394.4,202306030712
4,5,5,フレーゲル,牡5,58,津村明秀,1:10.3,クビ,**,,,,,11-11,35.2,13.5,6,484(-6),,,,[東]鈴木慎太,内田玄祥,230.0,202306030712
5,2,2,ダイシンウィット,牡6,58,内田博幸,1:10.5,1,**,,,,,7-6,36.2,21.6,9,514(-4),,,,[東]小笠倫弘,大八木信行,155.0,202306030712
6,8,11,ネイチャーカレン,牡6,58,野中悠太,1:10.7,1.1/4,**,,,,,8-8,36.1,35.5,10,464(+6),,,,[東]根本康広,サザンホールディング,,202306030712
7,6,8,フレーズメーカー,牡5,58,杉原誠人,1:10.9,1.1/4,**,,,,,4-4,36.8,16.1,7,502(+8),,,,[東]栗田徹,山口功一郎,,202306030712
8,5,6,スズカサウスソング,牡6,58,永野猛蔵,1:11.1,1.1/4,**,,,,,8-8,36.5,20.8,8,498(0),,,,[東]伊藤圭三,永井啓弍,,202306030712
9,7,9,パイプライン,セ6,58,Ｍ．デム,1:11.3,1,**,,,,,2-2,37.5,9.9,5,492(0),,,,[東]田中剛,青山洋一,,202306030712
10,6,7,ローヴェロ,牡4,58,横山武史,1:11.4,クビ,**,,,,,2-2,37.6,4.1,2,506(+4),,,,[東]加藤征弘,Ｃ．チェン,,202306030712
11,7,10,ゴールドクロス,牡8,58,田辺裕信,1:11.7,1.3/4,**,,,,,11-11,36.6,99.7,12,490(-2),,,,[東]小西一男,河内孝夫,,202306030712
12,4,4,エバーサニーハート,牡5,58,大庭和弥,1:11.8,1,**,,,,,6-7,37.6,51.4,11,496(-2),,,,[東]小手川準,堀口晴男,,202306030712
1,4,7,ヒラリーステップ,牝3,54,石川裕紀,1:52.9,,**,,,,,4-4-2-2,37.5,4.2,2,468(+4),,,,[東]天間昭一,ビッグレッドファーム,550.0,202306030801
2,8,15,マーゴットミニモ,牝3,54,武豊,1:52.9,クビ,**,,,,,1-1-1-1,37.6,1.6,1,472(-10),,,,[東]伊坂重信,前田良平,220.0,202306030801
3,2,3,イリュージョン,牝3,54,横山和生,1:53.8,5,**,,,,,5-5-5-4,38.0,10.4,4,454(0),,,,[東]西田雄一,岡田隆寛,140.0,202306030801
4,4,6,コトシロ,牝3,54,杉原誠人,1:54.6,5,**,,,,,7-7-7-7,38.3,61.1,8,480(-2),,,,[東]尾形和幸,平川浩之,83.0,202306030801
5,3,4,シュテルンロット,牝3,54,藤岡佑介,1:54.7,1/2,**,,,,,2-2-2-3,39.3,132.6,11,424(0),,,,[西]奥村豊,会田浩史,55.0,202306030801
6,7,12,ニシノツキアカリ,牝3,54,菅原明良,1:55.1,2.1/2,**,,,,,7-7-6-6,39.0,32.6,7,462(0),,,,[東]水野貴広,西山茂行,,202306030801
7,1,1,リスノワール,牝3,54,横山武史,1:55.1,ハナ,**,,,,,2-2-4-4,39.5,6.7,3,458(+2),,,,[東]村田一誠,社台レースホース,,202306030801
8,6,11,シルバービスケッツ,牝3,54,丸田恭介,1:55.2,クビ,**,,,,,9-9-10-10,38.4,211.3,13,424(+6),,,,[東]新開幸一,島川利子,,202306030801
9,3,5,チェリーロマンス,牝3,51,小林勝太,1:55.3,1/2,**,,,,,12-13-14-11,37.9,287.5,14,488(+4),,,,[東]勢司和浩,櫻井悦朗,,202306030801
10,8,14,リンガススウィート,牝3,54,木幡巧也,1:55.3,クビ,**,,,,,10-10-9-9,38.7,29.7,6,496(0),,,,[東]中舘英二,伊藤巖,,202306030801
11,6,10,フェアリーパイン,牝3,54,野中悠太,1:56.0,4,**,,,,,10-10-13-13,38.7,389.1,15,444(+4),,,,[東]新開幸一,飯島利彦,,202306030801
12,5,9,ロマンチックタイム,牝3,54,石橋脩,1:56.1,クビ,**,,,,,12-10-7-7,39.7,63.8,9,506(0),,,,[東]中川公成,堀口晴男,,202306030801
13,5,8,ゼッタイ,牝3,54,武士沢友,1:56.9,5,**,,,,,12-13-12-12,39.8,191.7,12,416(0),,,,[東]村田一誠,菅藤孝雄,,202306030801
14,7,13,ホウオウヴィーナス,牝3,53,永野猛蔵,1:57.9,6,**,,,,,15-15-15-14,40.2,92.9,10,514(0),,,,[東]高木登,小笹芳央,,202306030801
15,2,2,カゲツ,牝3,54,松山弘平,2:05.6,大,**,,,,,6-6-10-15,48.9,27.2,5,444(0),,,,[西]坂口智康,ノルマンディーサラブレッドレーシング,,202306030801
1,1,1,クラウンブラヴォー,牡3,56,木幡巧也,1:11.2,,**,,,,,2-2,36.9,7.2,4,484(0),,,,[東]牧光二,クラウン,550.0,202306030802
2,7,14,シャーンゴッセ,牡3,56,武豊,1:11.3,クビ,**,,,,,5-4,36.8,3.9,2,492(+8),,,,[東]蛯名正義,インゼルレーシング,220.0,202306030802
3,6,12,シャドウダッチェス,牝3,54,戸崎圭太,1:11.3,ハナ,**,,,,,2-2,37.1,4.3,3,470(+2),,,,[東]深山雅史,飯塚知一,140.0,202306030802
4,7,13,イナホ,牝3,54,吉田豊,1:11.7,2,**,,,,,1-1,37.6,21.5,5,450(-4),,,,[東]小桧山悟,中村勝彦,83.0,202306030802
5,2,3,サクセスバラード,牡3,56,横山武史,1:11.7,ハナ,**,,,,,7-6,37.1,2.1,1,458(+2),,,,[東]竹内正洋,ブルースターズファーム,55.0,202306030802
6,5,9,クリノアルバトロス,牡3,56,松岡正海,1:11.8,1/2,**,,,,,11-10,36.5,248.9,11,496(-2),,,,[東]伊藤伸一,栗本博晴,,202306030802
7,5,10,イーデンテソーロ,牡3,56,松山弘平,1:11.8,クビ,**,,,,,4-4,37.4,37.7,7,456(-4),,,,[東]畠山吉宏,了徳寺健二ホールディングス,,202306030802
8,1,2,ハクサンモンチュ,牡3,56,井上敏樹,1:11.9,クビ,**,,,,,7-6,37.3,301.7,13,480(+2),,,,[東]武藤善則,河崎五市,,202306030802
9,4,8,グングニル,牡3,56,菅原明良,1:12.2,2,**,,,,,7-8,37.5,74.0,8,464(+2),,,,[東]佐藤吉勝,松谷翔太,,202306030802
10,3,6,フィオリーノ,牝3,54,内田博幸,1:12.4,1.1/4,**,,,,,10-8,37.6,260.0,12,478(0),,,,[東]辻哲英,加藤徹,,202306030802
11,6,11,モモロイヤル,牝3,54,三浦皇成,1:13.0,3.1/2,**,,,,,12-12,37.3,24.9,6,464(0),,,,[東]尾形和幸,ニッシンホールディングス,,202306030802
12,8,15,ペイシャボビー,牡3,56,横山和生,1:13.1,3/4,**,,,,,12-12,37.4,123.5,10,508(0),,,,[東]小西一男,北所直人,,202306030802
13,8,16,コーヒーカフェ,牡3,56,水口優也,1:13.5,2.1/2,**,,,,,14-14,37.5,383.0,14,458(-2),,,,[東]南田美知,ミルファーム,,202306030802
14,2,4,ミユキアモーレミオ,牡3,53,小林勝太,1:13.9,2.1/2,**,,,,,16-16,37.5,413.7,15,446(-6),,,,[東]小野次郎,長井純一,,202306030802
15,3,5,ロデオフリップ,牝3,54,丸田恭介,1:14.0,1,**,,,,,14-15,38.0,429.6,16,438(0),,,,[東]石毛善彦,田頭勇貴,,202306030802
16,4,7,エコロヴィーガ,牝3,54,石川裕紀,1:14.8,5,**,,,,,5-11,40.3,90.7,9,472(-2),,,,[東]矢野英一,原村正紀,,202306030802
1,6,9,オセアフラッグ,牡3,56,岩田望来,1:52.7,,**,,,,,3-3-2-2,38.7,9.2,4,484(+10),,,,[東]加藤征弘,ＸＩＡＯジャパン,550.0,202306030803
2,7,11,セイウンミライズ,牡3,56,レーン,1:52.8,クビ,**,,,,,10-10-8-6,38.2,1.9,1,466(+2),,,,[東]奥平雅士,西山茂行,220.0,202306030803
3,4,4,オールアルミュール,牡3,56,木幡巧也,1:53.1,2,**,,,,,6-6-7-8,38.7,114.1,11,514(0),,,,[東]的場均,林勝宗,140.0,202306030803
4,6,8,トロピカルタウン,牡3,56,田辺裕信,1:53.7,3.1/2,**,,,,,4-4-4-4,39.5,8.4,3,466(0),,,,[東]伊坂重信,グリーンスウォード,83.0,202306030803
5,7,10,トレオン,牡3,55,永野猛蔵,1:54.0,2,**,,,,,12-12-10-9,39.0,110.3,10,438(-8),,,,[東]佐藤吉勝,石瀬浩三,55.0,202306030803
6,2,2,グッドルックス,牡3,56,三浦皇成,1:54.2,1.1/4,**,,,,,1-1-1-1,40.3,55.5,9,506(0),,,,[東]竹内正洋,池田草龍,,202306030803
7,5,7,ハイファイヴ,牡3,56,松岡正海,1:54.7,3,**,,,,,6-6-4-4,40.5,19.5,7,494(-2),,,,[東]堀内岳志,吉田安惠,,202306030803
8,1,1,ブライテストドーン,牡3,56,戸崎圭太,1:55.0,2,**,,,,,4-4-4-6,40.8,3.5,2,518(+2),,,,[東]田島俊明,吉田千津,,202306030803
9,3,3,オネストリー,牡3,56,松山弘平,1:55.4,2.1/2,**,,,,,2-2-2-2,41.4,32.7,8,478(-4),,,,[西]茶木太樹,金山政信,,202306030803
10,4,5,ロードアスタリスク,牡3,56,菅原明良,1:56.2,5,**,,,,,13-13-11-11,40.7,16.4,5,470(0),,,,[西]安田隆行,ロードホースクラブ,,202306030803
11,8,13,シャノンフォールズ,牡3,56,野中悠太,1:56.3,クビ,**,,,,,8-8-8-10,41.7,19.2,6,478(-2),,,,[東]上原博之,水上ふじ子,,202306030803
12,5,6,ペイシャウォーリア,牡3,56,武士沢友,1:58.6,大,**,,,,,8-9-11-12,43.2,316.6,12,466(+4),,,,[東]本間忍,北所直人,,202306030803
13,8,12,マライアガーネット,牡3,56,岩部純二,1:59.4,5,**,,,,,10-11-13-13,43.2,626.6,13,502(-10),,,,[東]浅野洋一,田頭勇貴,,202306030803
1,8,16,タナサンブラック,牡3,56,戸崎圭太,2:16.3,,**,,,,,8-8-9-6,36.1,9.3,4,490(0),,,,[東]伊坂重信,田中俊彰,550.0,202306030804
2,4,8,ボールドステート,牡3,56,石川裕紀,2:16.7,2.1/2,**,,,,,2-2-2-1,37.1,3.7,2,476(0),,,,[東]尾形和幸,増田陽一,220.0,202306030804
3,7,15,ホウオウムサシ,牡3,56,杉原誠人,2:16.7,クビ,**,,,,,8-8-5-4,36.7,4.4,3,436(0),,,,[東]蛯名正義,小笹芳央,140.0,202306030804
4,6,12,ヤングローゼス,セ3,56,レーン,2:16.7,クビ,**,,,,,4-3-3-3,36.9,2.3,1,498(-2),,,,[東]手塚貴久,藤田晋,83.0,202306030804
5,7,13,シロノクミキョク,牝3,54,横山武史,2:17.5,5,**,,,,,5-5-5-6,37.5,33.6,8,436(+6),,,,[東]鈴木伸尋,ビッグレッドファーム,55.0,202306030804
6,7,14,クリノクオン,牡3,56,松岡正海,2:17.5,クビ,**,,,,,11-11-13-10,37.0,67.2,10,454(+2),,,,[東]伊藤伸一,栗本博晴,,202306030804
7,2,3,グレイトインディ,牡3,56,横山和生,2:17.5,アタマ,**,,,,,3-3-3-4,37.7,96.1,11,468(+2),,,,[東]勢司和浩,今井優,,202306030804
8,8,18,メタルクラフト,牡3,56,津村明秀,2:17.7,1.1/4,**,,,,,11-11-8-6,37.6,25.7,6,448(-10),,,,[東]田中博康,犬塚悠治郎,,202306030804
9,8,17,プリマウェイ,牝3,54,内田博幸,2:18.0,2,**,,,,,15-15-14-13,37.3,309.1,17,444(+2),,,,[東]深山雅史,新井原博,,202306030804
10,1,1,フォスティーヌ,牝3,54,吉田豊,2:18.0,ハナ,**,,,,,17-16-15-13,37.2,46.4,9,430(+2),,,,[東]戸田博文,吉田照哉,,202306030804
11,6,11,オセアジャーディン,牡3,56,木幡巧也,2:18.1,1/2,**,,,,,14-13-9-10,37.8,27.9,7,504(0),,,,[東]菊川正達,ＸＩＡＯジャパン,,202306030804
12,1,2,カドゥケウス,牡3,56,柴田大知,2:18.3,1.1/4,**,,,,,5-5-5-6,38.4,163.6,13,484(0),,,,[東]粕谷昌央,ビッグレッドファーム,,202306030804
13,4,7,ハッピータイム,牡3,53,小林勝太,2:18.5,1.1/4,**,,,,,15-16-17-15,37.3,290.3,16,540(0),,,,[東]鹿戸雄一,嶋田賢,,202306030804
14,5,10,ヴァリドゥス,牡3,56,松山弘平,2:18.8,1.1/2,**,,,,,8-8-9-10,38.6,16.8,5,544(+4),,,,[東]堀宣行,Ｇ１レーシング,,202306030804
15,2,4,ナンヨーノサラ,牝3,54,柴田善臣,2:18.9,1/2,**,,,,,1-1-1-2,39.4,213.1,14,470(0),,,,[東]武藤善則,中村徳也,,202306030804
16,5,9,ノアバラード,牡3,55,永野猛蔵,2:20.1,7,**,,,,,11-13-15-16,39.2,747.4,18,460(-4),,,,[東]石毛善彦,佐山公男,,202306030804
17,3,5,エレオノール,牝3,54,丸田恭介,2:20.6,3,**,,,,,18-18-17-16,39.5,149.7,12,460(0),,,,[東]大竹正博,中村昭博,,202306030804
18,3,6,ブルーエンジェルス,牝3,54,岩田望来,2:21.5,5,**,,,,,5-5-9-18,41.3,287.1,15,476(+4),,,,[東]加藤士津,ターフ・スポート,,202306030804
1,1,2,スクーバー,牡3,56,レーン,1:10.6,,**,,,,,6-5,36.2,3.0,1,482(-8),,,,[東]武藤善則,Ｇ１レーシング,780.0,202306030805
2,4,7,ネバレチュゴー,牡3,56,松岡正海,1:10.6,アタマ,**,,,,,10-8,35.8,3.6,2,510(-10),,,,[東]西田雄一,ミルファーム,310.0,202306030805
3,6,12,トモジャミ,牝3,54,武豊,1:10.9,1.3/4,**,,,,,8-5,36.4,10.0,4,504(0),,,,[東]鈴木伸尋,吉冨学,200.0,202306030805
4,2,3,バトゥーキ,牡3,56,川田将雅,1:11.1,1.1/4,**,,,,,10-10,36.3,5.8,3,486(+4),,,,[西]浜田多実,京都ホースレーシング,120.0,202306030805
5,3,5,マーブルマカロン,牝3,54,三浦皇成,1:11.3,1.1/2,**,,,,,10-10,36.5,10.4,5,416(-2),,,,[東]林徹,保坂和孝,78.0,202306030805
6,6,11,キョウエイカンフ,牡3,56,横山和生,1:11.4,クビ,**,,,,,16-14,36.0,21.9,9,500(0),,,,[東]勢司和浩,田中晴夫,,202306030805
7,7,14,シュヴァルツリーベ,牝3,54,津村明秀,1:11.4,クビ,**,,,,,5-2,37.1,18.3,7,442(+2),,,,[東]林徹,ノルマンディーサラブレッドレーシング,,202306030805
8,3,6,カマラードマリー,牝3,54,藤岡佑介,1:11.4,ハナ,**,,,,,1-1,37.5,80.0,12,466(-6),,,,[東]小笠倫弘,岡浩二,,202306030805
9,8,16,サイモンギフト,牡3,56,菅原明良,1:11.8,2,**,,,,,3-7,37.6,20.2,8,474(-12),,,,[東]勢司和浩,澤田昭紀,,202306030805
10,5,10,レヴィナス,牝3,54,内田博幸,1:11.9,1,**,,,,,14-13,36.8,240.0,13,458(-6),,,,[東]鈴木慎太,池田草龍,,202306030805
11,4,8,ピーストークス,牡3,56,杉原誠人,1:12.1,1.1/4,**,,,,,14-12,37.0,406.6,15,436(-2),,,,[東]伊坂重信,稲場澄,,202306030805
12,7,13,サザンレイク,牝3,54,野中悠太,1:12.4,1.1/2,**,,,,,2-2,38.3,315.7,14,482(+4),,,,[東]根本康広,サザンホールディング,,202306030805
13,1,1,コスモジョセフ,牡3,56,ルメール,1:12.6,1.1/2,**,,,,,3-2,38.4,41.4,10,472(0),,,,[東]伊藤大士,ビッグレッドファーム,,202306030805
14,2,4,マヴォロンテ,牝3,54,岩田望来,1:12.7,アタマ,**,,,,,6-8,38.3,13.1,6,450(+2),,,,[西]松永幹夫,桑田牧場,,202306030805
15,5,9,ワンオアエイト,牝3,54,的場勇人,1:13.5,5,**,,,,,13-14,38.5,623.0,16,440(-2),,,,[東]的場均,村岡曉憲,,202306030805
16,8,15,チカポコ,牝3,54,石橋脩,1:13.9,2.1/2,**,,,,,9-14,39.2,67.6,11,416(-6),,,,[西]西園正都,幅田京子,,202306030805
1,5,5,ペイシャジュン,牡5,58,戸崎圭太,1:52.7,,**,,,,,6-6-6-6,37.2,4.8,3,520(0),,,,[東]高橋裕,北所直人,800.0,202306030806
2,7,8,フォーワンセルフ,牡4,58,横山和生,1:52.7,クビ,**,,,,,10-10-10-9,36.6,6.2,4,526(+2),,,,[東]小桧山悟,アドバンス・サッポロ,320.0,202306030806
3,1,1,シンボリックレルム,牝4,56,藤岡佑介,1:53.2,3,**,,,,,4-4-4-4,38.1,78.6,8,490(-4),,,,[東]水野貴広,吉田千津,200.0,202306030806
4,6,6,ハローサブリナ,牝4,55,永野猛蔵,1:53.3,1/2,**,,,,,2-2-2-1,38.5,22.3,5,512(+4),,,,[東]黒岩陽一,小林誠,120.0,202306030806
5,7,7,モネータドーロ,牡4,58,レーン,1:53.5,1.1/4,**,,,,,4-5-4-5,38.3,1.8,1,484(-4),,,,[東]宗像義忠,Ｇ１レーシング,80.0,202306030806
6,8,9,ブレットフライ,牡4,58,石川裕紀,1:53.5,ハナ,**,,,,,7-8-8-8,37.7,29.5,6,494(-6),,,,[東]萱野浩二,マークス,,202306030806
7,8,10,メジャークロニクル,牡4,58,ルメール,1:53.7,1.1/4,**,,,,,2-2-3-3,38.8,4.3,2,540(0),,,,[東]栗田徹,サンデーレーシング,,202306030806
8,3,3,ジェイエルブリッジ,牡5,58,田辺裕信,1:54.0,2,**,,,,,7-6-6-6,38.6,160.6,9,474(+6),,,,[東]小西一男,橋元幸人,,202306030806
9,4,4,サクセスミノル,牡4,58,内田博幸,1:54.5,3,**,,,,,9-9-8-9,38.8,47.9,7,486(0),,,,[東]中舘英二,吉岡實,,202306030806
10,2,2,クリノヴィンセント,牡6,58,杉原誠人,1:54.9,2.1/2,**,,,,,1-1-1-2,40.1,377.8,10,500(0),,,,[東]本間忍,栗本博晴,,202306030806
1,6,10,マイアミュレット,セ4,58,内田博幸,1:10.0,,**,,,,,2-2,36.1,19.7,6,472(0),,,,[東]天間昭一,マークス,800.0,202306030807
2,1,1,ムーヴ,牡4,58,三浦皇成,1:10.4,2.1/2,**,,,,,9-7,35.6,4.1,2,472(+2),,,,[東]池上昌和,前田葉子,320.0,202306030807
3,3,5,デュアルキャリアー,牡7,55,小林勝太,1:10.6,1.1/2,**,,,,,1-1,36.9,3.5,1,556(+4),,,,[東]加藤士津,ライオンレースホース,200.0,202306030807
4,8,14,ダイチラファール,牡4,58,柴田大知,1:10.8,1.1/4,**,,,,,3-3,36.6,8.6,5,452(+12),,,,[東]粕谷昌央,服部英利,120.0,202306030807
5,2,2,クイーンアポーン,牝4,55,永野猛蔵,1:11.1,1.3/4,**,,,,,11-11,36.0,125.4,12,468(+4),,,,[東]土田稔,ジェイアール,80.0,202306030807
6,4,7,コーラルティアラ,牝6,56,津村明秀,1:11.2,クビ,**,,,,,9-10,36.4,21.2,7,476(+2),,,,[東]和田勇介,ノルマンディーサラブレッドレーシング,,202306030807
7,4,6,クィーンアドバンス,牝6,56,木幡巧也,1:11.4,1.1/4,**,,,,,7-6,36.9,38.6,10,482(+4),,,,[東]勢司和浩,柳内光子,,202306030807
8,5,8,アニージョ,牡4,58,石川裕紀,1:11.5,1/2,**,,,,,11-11,36.4,22.0,8,518(-6),,,,[東]畠山吉宏,ローレルレーシング,,202306030807
9,8,15,マイネルシトラス,牡4,58,菅原明良,1:11.7,1.1/2,**,,,,,6-7,37.3,6.5,4,526(+4),,,,[東]武市康男,サラブレッドクラブ・ラフィアン,,202306030807
10,6,11,ミュージアムピース,セ4,58,杉原誠人,1:11.9,1.1/4,**,,,,,13-13,36.1,190.3,13,458(-5),,,,[東]石毛善彦,清水敏,,202306030807
11,7,13,ニシノコニャック,牡4,58,田辺裕信,1:11.9,クビ,**,,,,,3-3,37.8,4.8,3,458(+2),,,,[東]伊藤大士,西山茂行,,202306030807
12,5,9,ネオレインボウ,セ7,58,吉田豊,1:12.0,1/2,**,,,,,3-5,37.9,23.9,9,508(+4),,,,[東]小西一男,西田俊二,,202306030807
13,3,4,フリージアテソーロ,牝5,56,丸田恭介,1:12.2,3/4,**,,,,,7-7,37.6,194.0,14,484(+2),,,,[東]武市康男,了徳寺健二ホールディングス,,202306030807
14,2,3,ヒノデミッチー,牡4,58,野中悠太,1:12.2,クビ,**,,,,,14-14,35.7,46.2,11,518(0),,,,[東]松永康利,茂木国久,,202306030807
除,7,12,ナイトコマンダー,牡6,58,松岡正海,,,,,,,,,,---,,504(+6),,,,[東]浅野洋一,田頭勇貴,,202306030807
1,3,6,モカフラワー,牝4,56,レーン,2:00.6,,**,,,,,7-8-8-3,35.7,2.6,1,460(+6),,,,[東]相沢郁,星野壽市,"1,585.0",202306030808
